Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRBV11-3	0.19878162604947922	-0.12300380920241559	0.6531986649126263	-0.1883099519483386	0.8506336843881523	
MIR6893	0.0349866923655243	0.18976524700851485	2.7049412957696592	0.07015503342172141	0.9440702642264652	
RNA5SP411	0.0					
RAB7B	1.9990125339568983	-0.018700584348783196	0.2257634311053695	-0.0828326547715124	0.9339846035868318	
SNORD64	0.0					
MIR6499	0.0					
MIR7154	0.0					
MIR6769A	0.02349646344966873	-0.14334314089656325	2.9218787667815347	-0.04905855182159269	0.9608726344644815	
LOC124900455	0.10511878383267066	0.3055021694775174	1.1995843642318744	0.2546733506927114	0.7989754007608416	
LOC124901524	0.0					
DACH1	2.197528416584354	0.04754921744884241	0.2158974892089551	0.220239788906587	0.8256844102280183	
RN7SL856P	0.08191670294554158	0.3117565439813122	1.4774491651789328	0.21100999704687343	0.8328794704728972	
MIR6083	0.0					
TRAJ36	0.01172200487179474	-0.07296868826159926	2.9218787667815347	-0.02497320870775712	0.980076333296054	
MIR7111	0.47945531524502755	0.0709196413874841	0.4571015291238683	0.15515074194439163	0.8767024801804721	
VAMP1-AS1	1.7529675689720767	0.21106851896730175	0.24288128033182943	0.8690192948544061	0.384836577262698	
MIR7158	0.0					
PADI6	0.0					
MIR6821	0.5380834452690261	-0.1369048170211593	0.43954423754385835	-0.3114699393766907	0.755443392022526	
RN7SL192P	0.23381921541417033	0.0693555597484813	0.5618629865876841	0.12343856314453579	0.9017598215873408	
LINC03106	0.046872044041611875	-0.28408906095003716	2.234325428242563	-0.12714757544226268	0.8988235972391774	
LOC102723502	0.0					
MIR8073	0.0					
MIR6752	0.08181954708353839	-0.09172777686687976	1.4775860643020082	-0.06207948158350473	0.9504995368013136	
MIR6780B	0.0233949207555022	-0.008849456087125122	2.9218787667815347	-0.0030286869488677813	0.9975834611384566	
LINC02227	0.4090333688021111	0.35867659647258127	0.46290912990309263	0.7748315453351895	0.4384392064062857	
SNORD26	0.24550795472790146	-0.0010197535567473659	0.5411050183525901	-0.0018845760474593919	0.9984963267581544	
TRBV15	0.3860039916823986	0.09594195177825653	0.46587672194425955	0.2059384967290459	0.8368389538679287	
MIR7159	0.0					
MIR6730	0.1520502949571045	-0.37948298985796675	0.8555188862771562	-0.4435705581080865	0.6573530958640046	
MIR6127	0.023393194832699523	-0.008849456087124796	2.9218787667815347	-0.00302868694886767	0.9975834611384568	
SNORD115-46	0.0					
MIR6715A	0.0					
MIR7151	0.0					
MIR6729	0.0					
LOC110467520	0.0					
MIR6074	0.0					
LOC101929572	0.011643843121762731	0.06152499654783848	2.9218787667815347	0.02105665616496765	0.9832004605907271	
AMN1-AS1	1.8002166517569764	0.08840643529125482	0.2387153167489494	0.3703425339239104	0.7111272857009031	
H2AC16	0.17536201430685885	-0.11674834613860156	0.7420002739712974	-0.15734272645715722	0.8749747487523095	
MIR7106	0.0					
MIR8080	0.0					
LINC03079	0.0					
MIR6797	0.046661030316201266	0.1193938091631569	2.2353834659540284	0.05341088496966286	0.9574045326417006	
GSTT4	0.4094102067922244	0.08968637501338424	0.4629020623869673	0.19374805666432757	0.846373160964063	
TRBV12-4	0.7363513445907609	-0.27438289040713115	0.3735834137162689	-0.7344621852390933	0.4626670989013403	
RN7SL769P	0.16374315581221688	-0.18086815569504716	0.7952056411579506	-0.22744828046198629	0.8200751814991232	
LOC107984588	0.8066423436942087	-0.09505409682604045	0.3560981728209118	-0.2669322790202714	0.7895213030093079	
MIR7848	0.0					
H4C5	1.1690479937369318	-0.021417626554014628	0.29581113446178003	-0.07240304389820684	0.9422811624741311	
RNA5SP412	0.0					
SUNO1	0.9818876214435454	0.000621513707130443	0.32204340509404494	0.0019299066439474055	0.9984601582408705	
LOC105370103	0.9936577557046806	0.03304174962771336	0.3202693957241801	0.10316861388831956	0.9178291494472967	
RMRP	1.4036552686974872	0.1042518124072933	0.28144977991020226	0.37040999797745544	0.7110770254625776	
RNU6-1192P	0.0					
RN7SL796P	0.0					
LOC124904974	0.782857472724271	-0.007572060949326761	0.3618737116021529	-0.020924595256732962	0.983305806739768	
LOC124903233	0.3037261310645511	0.05058890457804771	0.4875533723500903	0.10376075204690018	0.9173592136206988	
RNA5SP530	0.011738069978775615	-0.07296868826159926	2.9218787667815347	-0.02497320870775712	0.980076333296054	
MIR6763	0.05854591952406613	-0.0854738563945696	1.9088771272337188	-0.04477703419205167	0.9642850307879988	
MIR6779	0.04679744461500629	-0.28408906235518644	2.2346988261040392	-0.12712633086690506	0.8988404115158992	
HNRNPCL3	0.0					
RN7SL88P	0.08196171822659429	-0.09172777625474418	1.4773857994485513	-0.06208789626174996	0.9504928357860541	
MIR8084	0.0					
LOC102724843	0.12874639874502944	0.030257326982963993	1.002630456006995	0.030177945225666372	0.9759251376796074	
MIR6131	0.0					
H2AC8	1.12227654644029	0.1041413490098551	0.30228958711325293	0.34450855553565096	0.7304638630028949	
RNU2-4P	0.04688619710950846	-0.015100476224802315	2.234254666694059	-0.006758619082195277	0.9946074432363722	
CCL3-AS1	0.9236140901462104	-0.027250567475640933	0.3322603650663061	-0.08201570316761313	0.9346342262030499	
SNORD49B	0.8416409007580472	0.023557861200502087	0.3488333661156185	0.0675332794647115	0.9461571693083408	
LOC102723996	1.9524072941678885	-0.1195948217816821	0.2286326449916494	-0.5230872511055898	0.6009135369857879	
MIR6089	0.0					
MIR6509	0.0					
LINC00235	0.9819517500684083	0.06956824864489279	0.32247956515313075	0.2157291691083062	0.8291988628787147	
TYW1B	1.6593413662193393	0.18963875812495423	0.24954756266906736	0.7599303158750542	0.44729623930229717	
F8A3	1.356425072854093	-0.1368651161427809	0.28927819500994806	-0.47312627949048913	0.6361230889318925	
H4C4	0.4323324750788892	1.2432060891549208	0.43684221873309864	2.8458927178796642	0.004428711260904045	
PIGW	2.2092563390996194	0.06189465010221054	0.21532475602110232	0.28744790541476206	0.7737693848918179	
LOC100287808	0.958384334885455	0.07463577054187599	0.32654663724971716	0.2285608303012486	0.819210271570977	
SNORA9	0.49064256600156014	0.39571258383635594	0.4461309656094421	0.8869874865013874	0.3750856376376579	
SNORD22	1.0053476962941157	-0.0025807624125413846	0.31814890201238066	-0.008111806755319102	0.9935277856099298	
RN7SL270P	0.035103791531808586	0.05527136080937655	2.703833825492505	0.020441848270504877	0.9836909007235369	
LINC01632	0.29230551750898065	0.1209642408946639	0.49378431462867367	0.24497384244703913	0.8064766850557024	
CCDC92B	1.5426988759015168	0.2590723404959859	0.25964139199266884	0.9978083174939263	0.3183723161694546	
MIR8063	0.0					
RPPH1	1.6139096872592091	0.11472713166284217	0.2685406141301547	0.42722450767628356	0.669215812468479	
SPANXA2-OT1	0.33897488550479227	-0.42952733333172266	0.4750295089871948	-0.9042118967461898	0.3658830530773013	
H2BC7	0.9000840412170187	-0.02442279724289352	0.3366963446848764	-0.07253656782568134	0.9421749051855317	
GTSE1-DT	1.040529776016481	-0.03957393335270716	0.31286811096273065	-0.12648759002933754	0.8993459718694572	
RNU1-5P	0.0					
LOC124905166	0.0					
MIR6784	0.9468096305246365	-0.172523071435739	0.3277855480970275	-0.5263290966832699	0.5986595699595456	
MIR7854	0.0					
PCGF2	3.1796819684288598	0.09701897276155821	0.1798562636525619	0.5394250430386734	0.5895936049902805	
FAM74A7	0.0					
MIR6833	0.023419031712299157	0.12564422872231348	2.9218787667815347	0.043001177923857284	0.9657005948762755	
RN7SL556P	0.24576136686078937	-0.2700099480991346	0.5410698885959251	-0.4990297072339577	0.6177584559801312	
LHX1-DT	0.0					
LOC105372703	0.0					
LOC102723451	0.7949573106896456	0.03305892939009989	0.3593597893152377	0.0919939580694153	0.9267028399990053	
IGHV1OR21-1	1.215626941541708	-0.08135738660842291	0.29001202871839593	-0.28053107647966424	0.7790700866417155	
RAB35-AS1	1.9167807401784152	0.11005013493586663	0.23127587779014577	0.475839227105749	0.6341889210615106	
LINC02881	0.25700772078382733	0.1975951245620631	0.5246244073275576	0.3766411203943309	0.7064403247342327	
LOC101929698	0.7482940485217456	-0.1369015007904285	0.3701926482749529	-0.3698115060587258	0.7115229414977993	
GOLGA6L6	0.4557789376996854	0.3458289008567648	0.45647694667130634	0.7576043070271072	0.4486879009918652	
LOC101928087	0.0					
RNU1-6P	0.0					
SRCIN1	1.6248811980640672	0.13378826132630042	0.25187397876972506	0.5311714293782444	0.5952999895449709	
SNORD49A	0.6542909830900818	0.06960427432281559	0.39771429169432776	0.17501074458825713	0.8610711909247182	
BICRA-AS2	0.8884162239182571	0.015128680175225378	0.339178547653184	0.04460388276293558	0.9644230477446667	
MIR8058	0.0					
MIR8053	0.0					
MIR6881	0.0					
GPR179	0.5028114378334478	-0.06949912135480761	0.468164557873928	-0.14845019808937143	0.8819874865466116	
MIR6891	0.9467823701082196	0.18504123063528066	0.3304659633208741	0.5599403605012426	0.575520117977123	
5S_rRNA	0.0					
LOC124902165	0.2805441181400567	0.19133957399973087	0.5016680979515361	0.3814067005277567	0.7029014898180783	
RNA5SP531	0.0					
LINC02338	0.9468757199155502	-0.02995026650160086	0.3279937710579905	-0.09131352222023005	0.9272434736999098	
CEBPB-AS1	1.5432736399443396	0.17029671962216755	0.25875790128545056	0.6581314764734606	0.5104536514506017	
RN7SL473P	0.3744109767902649	0.03182218483576668	0.46767518254983514	0.06804334722716601	0.94575112812417	
YAP1-DT	0.6079940641636623	-0.13686269812096427	0.4123362897620106	-0.33192008930370337	0.7399496004786055	
ZNF670	1.8353117047986087	-0.15526842544332042	0.23567619948147042	-0.6588209831325292	0.5100107312948239	
RN7SL628P	0.0					
MIR6894	0.4678234298550606	-0.12769523673696082	0.4578471496615107	-0.27890364028992365	0.7803187748065967	
MIR6165	0.0					
PKD1L3	0.9820050462421074	-0.06816705688141739	0.32177861622563486	-0.2118445833380608	0.8322282853214963	
RN7SL321P	0.2926371941126337	-0.41701618178512717	0.49376127818598287	-0.8445704436710639	0.398350717050895	
GPIHBP1	0.9469443186620435	0.04143528165129312	0.3283767595290843	0.12618213819612042	0.8995877500013709	
SLCO4A1-AS2	1.9639652888203487	0.0006240280258765419	0.2278929225658166	0.0027382510121450546	0.9978151945240923	
RN7SL802P	0.0					
SNORD65	0.3623333046001424	0.37118774682875644	0.4697622366996001	0.7901608895525604	0.4294338135838903	
RN7SL495P	0.0					
MIR8078	0.035048575893999574	-0.07922253731583016	2.7043554633066025	-0.029294424638603222	0.9766297734895614	
LINC01796	0.011682858631333193	0.06152499654783864	2.9218787667815347	0.021056656164967706	0.9832004605907271	
PNMA8C	0.9818728960857729	0.0006158225375320711	0.3220433552877157	0.0019122348821073829	0.9984742582407865	
MIR8077	0.0					
CT47C1	0.07017734323401219	0.11314134977777926	1.6666683739632813	0.06788474032703515	0.9458773861838847	
ZNF630-AS1	0.01172200487179474	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
OR13C5	0.0					
MIR6134	0.0					
RN7SL428P	0.25719038055205956	-0.20589017629660666	0.5246030218550023	-0.39246852900041757	0.6947120601421015	
NEFL	0.619256328993671	0.13622723041846133	0.40998726490576815	0.3322718583704592	0.7396839876611867	
MIR6806	0.01165512485392391	0.06152499654783864	2.9218787667815347	0.021056656164967706	0.9832004605907271	
MIR7845	0.0					
RN7SL575P	0.4206741812268055	0.42279636367759565	0.4616725875535214	0.91579265279332	0.3597756578100127	
RNVU1-4	0.04668200526020648	-0.015100481643596383	2.235278041461536	-0.006755527215631277	0.9946099101326502	
LOC100288966	0.011628098566695583	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
PGM5P3-AS1	0.35033726365958046	0.1725728695286126	0.47219623446047626	0.3654685423863906	0.7147616847286807	
CCL3	1.6248209117888333	0.008555222919857091	0.251365698111544	0.034034965725755845	0.9728492682268984	
MIR8061	0.023355385110134574	-0.14334314089656325	2.9218787667815347	-0.04905855182159269	0.9608726344644815	
CHD9NB	2.057417826306397	-0.03848072974732145	0.22262557374299954	-0.17284954778710135	0.8627696896423426	
OR2W1-AS1	0.11690879777500199	-0.43734741688627266	1.0934405028449077	-0.39997367552087604	0.6891759059206719	
MIR6739	0.09356584979223874	0.241382024405374	1.3253771862309667	0.1821232679368827	0.855485988919673	
LOC100506076	1.180711097873217	-0.1083011295776079	0.29440655555706574	-0.3678624933221487	0.7129757681874455	
MIR6856	0.0					
U6	0.0					
LINC02255	0.0					
TRAC	3.250339173638664	0.05022598347146126	0.1785600149800161	0.2812834859869518	0.778492975476522	
H2AB3	0.2102766095277414	0.21010614652900783	0.6180297822481777	0.3399612001944544	0.7338857472579856	
CCDC33-AS1	0.1754285256385982	-0.2512433992402835	0.7419815796229627	-0.3386113700665623	0.7349025160437075	
LOC124903435	0.02340199842323755	-0.008849456087125222	2.9218787667815347	-0.0030286869488678155	0.9975834611384566	
SYT15B	0.7714069042198719	-0.2243752844792003	0.3647377942808667	-0.6151687266782665	0.5384432984722365	
MIR6719	0.023356799985245882	-0.008849456087124796	2.9218787667815347	-0.00302868694886767	0.9975834611384568	
RN7SL261P	0.011738069978775615	-0.07296868826159926	2.9218787667815347	-0.02497320870775712	0.980076333296054	
H3C7	0.5024699313853964	0.45233395256941245	0.44183143369473493	1.0237704202864248	0.305943724827329	
MIR6786	0.0					
SNORD116-21	0.023337423414690122	-0.008849456087125122	2.9218787667815347	-0.0030286869488677813	0.9975834611384566	
MIR6738	0.011738069978775615	-0.07296868826159926	2.9218787667815347	-0.02497320870775712	0.980076333296054	
MIR6811	0.0					
SNORD30	0.502392469731817	0.32532152625158545	0.4454890497203548	0.730257065702958	0.46523306669619424	
LINC02391	0.3623618635914233	-0.03229758208202367	0.4697614071433033	-0.0687531619049564	0.945186101199319	
LOC105377155	0.23366867234574756	0.0693555597210331	0.5618871367340176	0.1234332576541331	0.901764022629572	
H2AB2	0.4206872355033728	0.8179019593153265	0.4514593785798833	1.8116845016890113	0.0700349596982436	
SCARNA15	0.5375083261750654	0.7291255079779515	0.4275558796816114	1.7053338350086784	0.08813218065292133	
GOLGA6L22	0.9351491306093802	-0.06473300180170008	0.32998099674016584	-0.1961719082043753	0.8444756148453736	
FAM230A	0.19894284276238994	0.280481413879472	0.6531745782646289	0.4294126305782786	0.6676229636224893	
MIR6817	0.01172200487179474	-0.07296868826159862	2.9218787667815347	-0.024973208707756902	0.9800763332960543	
TRBV17	0.0					
SNORA50C	0.11677804403035784	-0.0338625892441015	1.0935236622939526	-0.030966489717347168	0.9752962641807611	
MIR6846	0.0					
MIR8081	0.0					
MIR6746	0.011687512248521433	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
SRD5A2	0.03513397406283626	-0.2137164276570301	2.703549108460733	-0.07905032203343614	0.9369925970672338	
MIR7850	0.0					
MIR8089	0.0					
RNVU1-28	0.011704117387143366	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
MIR8067	0.0					
OR52E5	0.0					
MIR8075	0.8884244318434142	-0.2128479767646297	0.3388138774557343	-0.6282150494040435	0.5298630728862586	
RN7SL478P	0.3623069027255762	-0.30128780135702377	0.4697630036671173	-0.6413612800605342	0.521287983505075	
SNORD3D	0.0					
SENP3-EIF4A1	0.8417317544939635	-0.05675304822629386	0.3495773011413716	-0.1623476353899263	0.8710321045847752	
SNORA67	1.040471200263264	0.025399989680382894	0.31305547533073397	0.0811357464792735	0.9353339978088195	
LINC02351	0.0					
LOC102723360	2.5013380409830823	-0.001942864845184427	0.20290941075045799	-0.009575035667388541	0.9923603436076475	
RDM1	1.0053430426769274	0.06475063725023286	0.3186756216484957	0.20318666647696648	0.838989134076679	
TRBV7-9	0.9351695885607849	0.007500091315785186	0.33027965863446007	0.022708305279211815	0.9818829508902147	
MIR6731	0.0					
MIR6076	0.0					
FAM247B	0.10515880457422128	-0.09798253318726594	1.199552268561656	-0.08168258754139458	0.9348991252125324	
TEX28	0.0					
LOC101928230	0.9819428327909878	-0.06817441977958956	0.3217785099918298	-0.21186753516050705	0.8322103788086077	
MIR6072	0.0					
MIR6726	0.0					
SNORD115-7	0.0					
LUNAR1	0.44425670982539367	0.14755056429229427	0.4595673857219321	0.3210640460495425	0.7481618561454731	
MIR7973-1	0.0					
RNVU1-2A	0.12861796636712583	0.29924727723031014	1.0026969406663875	0.29844239579651244	0.765365535302818	
MIR8060	0.0					
MIR6757	0.08194495633134809	-0.09172777632684512	1.4774093896018132	-0.062086904938087134	0.9504936252248499	
SNORD116-28	0.0					
RN7SL186P	0.17525039060440442	0.01774670693410342	0.7420316640220979	0.023916374185313633	0.9809193133075506	
ZNF8	2.5255984349134386	-0.16360409321789438	0.20109702759535472	-0.8135579882716952	0.41589821357499446	
LOC124900916	0.40883504445389557	0.3586765964687312	0.4629128525273361	0.774825314333977	0.43844288881149307	
P3R3URF-PIK3R3	0.0					
TSC22D1-AS1	1.8467630609337817	0.1563391375047746	0.23606416742731495	0.6622739029332438	0.5077956987479229	
MIR8062	0.0					
GLIDR	1.9638937616648304	-0.0681740511715415	0.2277033040779413	-0.29939860314106814	0.7646359278473288	
LOC124905169	0.0					
SSTR3	1.0170321364078923	-0.0373476102953149	0.3163397277235438	-0.11806171347518449	0.9060187594522633	
LINC01971	0.0233412070390875	-0.008849456087125122	2.9218787667815347	-0.0030286869488677813	0.9975834611384566	
GOLGA6L9-AS1	0.9353385635540553	-0.28125463700176406	0.33101664160663036	-0.8496691756543109	0.3955090404409726	
MIR6857	0.0					
LINC02139	0.9937043726838161	-0.03499797018971467	0.3199292551064849	-0.10939284117067063	0.9128909115917732	
RN7SL536P	0.0					
MIR6783	0.05843417647263211	0.049020665174395704	1.9092159753241027	0.025675809236864418	0.9795159189272915	
PRICKLE4	1.9638142485251424	0.06957609737362587	0.22824296853986387	0.30483347556651685	0.760492984346054	
